,iter,learner_scalarization,K,query,label,estimator,regret,relative regret,Relative Error,Alignment Error,user_scalarization
0,0,chebyshev,10,maxregret,maxregret,curr,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9995532845767818,chebyshev
1,0,chebyshev,10,maxregret,maxregret,exp,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9995532845767818,chebyshev
2,1,chebyshev,10,maxregret,maxregret,curr,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9995532845767818,chebyshev
3,1,chebyshev,10,maxregret,maxregret,exp,0.036354629020300955,1.0540119017440368,1.0540119017440368,0.9886625649971441,chebyshev
4,2,chebyshev,10,maxregret,maxregret,curr,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9995532845767818,chebyshev
5,2,chebyshev,10,maxregret,maxregret,exp,0.05872684173365195,1.0872501931922987,1.0872501931922987,0.974496506095039,chebyshev
6,3,chebyshev,10,maxregret,maxregret,curr,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9995532845767818,chebyshev
7,3,chebyshev,10,maxregret,maxregret,exp,0.06628195660198222,1.098474791900356,1.098474791900356,0.9638294800925247,chebyshev
8,4,chebyshev,10,maxregret,maxregret,curr,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9995532845767818,chebyshev
9,4,chebyshev,10,maxregret,maxregret,exp,0.06628195660198222,1.098474791900356,1.098474791900356,0.9635867515683707,chebyshev
10,5,chebyshev,10,maxregret,maxregret,curr,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9995532845767818,chebyshev
11,5,chebyshev,10,maxregret,maxregret,exp,0.08154360883768874,1.1211489570127637,1.1211489570127637,0.951944763322868,chebyshev
12,6,chebyshev,10,maxregret,maxregret,curr,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9995532845767818,chebyshev
13,6,chebyshev,10,maxregret,maxregret,exp,0.08154360883768874,1.1211489570127637,1.1211489570127637,0.9435352240332602,chebyshev
14,7,chebyshev,10,maxregret,maxregret,curr,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9995532845767818,chebyshev
15,7,chebyshev,10,maxregret,maxregret,exp,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9997229870621522,chebyshev
16,8,chebyshev,10,maxregret,maxregret,curr,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9995532845767818,chebyshev
17,8,chebyshev,10,maxregret,maxregret,exp,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9993746642881716,chebyshev
18,9,chebyshev,10,maxregret,maxregret,curr,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9995532845767818,chebyshev
19,9,chebyshev,10,maxregret,maxregret,exp,0.014406239284300404,1.0214032821044663,1.0214032821044663,0.9985296620711501,chebyshev
20,10,chebyshev,10,maxregret,maxregret,curr,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.9995532845767818,chebyshev
21,10,chebyshev,10,maxregret,maxregret,exp,0.0071809662157483745,1.0106687278105813,1.0106687278105813,0.999665860908887,chebyshev
22,0,linear,10,maxregret,maxregret,curr,0.1286042012424954,1.1910666583202145,1.1910666583202145,0.9995532845767818,chebyshev
23,0,linear,10,maxregret,maxregret,exp,0.1286042012424954,1.1910666583202145,1.1910666583202145,0.9995532845767818,chebyshev
24,1,linear,10,maxregret,maxregret,curr,0.1286042012424954,1.1910666583202145,1.1910666583202145,0.9995532845767818,chebyshev
25,1,linear,10,maxregret,maxregret,exp,0.1286042012424954,1.1910666583202145,1.1910666583202145,0.978629426128216,chebyshev
26,2,linear,10,maxregret,maxregret,curr,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
27,2,linear,10,maxregret,maxregret,exp,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9686451435095144,chebyshev
28,3,linear,10,maxregret,maxregret,curr,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
29,3,linear,10,maxregret,maxregret,exp,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
30,4,linear,10,maxregret,maxregret,curr,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
31,4,linear,10,maxregret,maxregret,exp,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
32,5,linear,10,maxregret,maxregret,curr,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
33,5,linear,10,maxregret,maxregret,exp,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
34,6,linear,10,maxregret,maxregret,curr,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
35,6,linear,10,maxregret,maxregret,exp,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
36,7,linear,10,maxregret,maxregret,curr,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
37,7,linear,10,maxregret,maxregret,exp,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
38,8,linear,10,maxregret,maxregret,curr,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
39,8,linear,10,maxregret,maxregret,exp,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
40,9,linear,10,maxregret,maxregret,curr,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
41,9,linear,10,maxregret,maxregret,exp,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
42,10,linear,10,maxregret,maxregret,curr,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
43,10,linear,10,maxregret,maxregret,exp,0.12062232226108283,1.1792080181719102,1.1792080181719102,0.9605399045018486,chebyshev
44,0,chebyshev,10,maxregret,maxregret,curr,0.6412541020597973,1.9467842199772443,1.9467842199772443,0.8290721288256764,linear
45,0,chebyshev,10,maxregret,maxregret,exp,0.6412541020597973,1.9467842199772443,1.9467842199772443,0.8290721288256764,linear
46,1,chebyshev,10,maxregret,maxregret,curr,0.002077362117766657,1.0030671362038266,1.0030671362038266,0.9828701221423373,linear
47,1,chebyshev,10,maxregret,maxregret,exp,1.8625780807468573e-05,1.000027500167713,1.000027500167713,0.9992522848780341,linear
48,2,chebyshev,10,maxregret,maxregret,curr,0.002077362117766657,1.0030671362038266,1.0030671362038266,0.9828701221423373,linear
49,2,chebyshev,10,maxregret,maxregret,exp,1.8625780807468573e-05,1.000027500167713,1.000027500167713,0.9965582521915176,linear
50,3,chebyshev,10,maxregret,maxregret,curr,1.8625780807468573e-05,1.000027500167713,1.000027500167713,0.9922258426354437,linear
51,3,chebyshev,10,maxregret,maxregret,exp,1.8625780807468573e-05,1.000027500167713,1.000027500167713,0.9987608961933725,linear
52,4,chebyshev,10,maxregret,maxregret,curr,0.0,1.0,1.0,0.9875915319071766,linear
53,4,chebyshev,10,maxregret,maxregret,exp,0.0,1.0,1.0,0.9875163339858741,linear
54,5,chebyshev,10,maxregret,maxregret,curr,0.0,1.0,1.0,0.9875915319071766,linear
55,5,chebyshev,10,maxregret,maxregret,exp,0.0,1.0,1.0,0.9876186187997592,linear
56,6,chebyshev,10,maxregret,maxregret,curr,0.0,1.0,1.0,0.9875915319071766,linear
