,sampler,planner,K,max_regret,max_relative_regret,total_regret,total_relative_regret,dispersion,mean_distance,num_unique_samples,samples
0,linear,Graph2D_linear,2,0.0,1.0,0.0,11.0,0,0.0,1,"[{'w': [0.0, 1.0], 'f': [129, 1], 'states': [(720, 210), (720.0, 210.0), (719.007874015748, 209.81102362204726), (718.0157480314962, 209.6220472440945), (717.0236220472441, 209.43307086614175), (716.0314960629921, 209.244094488189), (715.0393700787401, 209.05511811023624), (714.0472440944882, 208.86614173228344), (713.0551181102362, 208.6771653543307), (712.0629921259842, 208.48818897637796), (711.0708661417323, 208.29921259842519), (710.0787401574804, 208.11023622047244), (709.0866141732284, 207.9212598425197), (708.0944881889764, 207.73228346456693), (707.1023622047244, 207.54330708661416), (706.1102362204724, 207.35433070866142), (705.1181102362204, 207.16535433070865), (704.1259842519686, 206.9763779527559), (703.1338582677165, 206.78740157480314), (702.1417322834645, 206.5984251968504), (701.1496062992127, 206.40944881889766), (700.1574803149607, 206.2204724409449), (699.1653543307086, 206.03149606299212), (698.1732283464567, 205.84251968503938), (697.1811023622047, 205.65354330708664), (696.1889763779527, 205.46456692913387), (695.1968503937009, 205.2755905511811), (694.2047244094488, 205.08661417322833), (693.2125984251968, 204.89763779527556), (692.2204724409448, 204.70866141732282), (691.2283464566929, 204.51968503937007), (690.2362204724409, 204.3307086614173), (689.2440944881889, 204.14173228346456), (688.251968503937, 203.95275590551182), (687.259842519685, 203.76377952755905), (686.2677165354331, 203.57480314960628), (685.275590551181, 203.38582677165354), (684.2834645669292, 203.1968503937008), (683.2913385826772, 203.00787401574803), (682.2992125984251, 202.81889763779526), (681.3070866141732, 202.62992125984252), (680.3149606299213, 202.44094488188978), (679.3228346456692, 202.251968503937), (678.3307086614172, 202.06299212598424), (677.3385826771653, 201.8740157480315), (676.3464566929133, 201.68503937007875), (675.3543307086613, 201.49606299212596), (674.3622047244095, 201.30708661417322), (673.3700787401575, 201.11811023622045), (672.3779527559055, 200.92913385826773), (671.3858267716536, 200.74015748031496), (670.3937007874016, 200.55118110236222), (669.4015748031496, 200.36220472440945), (668.4094488188978, 200.1732283464567), (667.4173228346457, 199.98425196850394), (666.4251968503937, 199.79527559055117), (665.4330708661417, 199.60629921259843), (664.4409448818898, 199.4173228346457), (663.4488188976378, 199.22834645669292), (662.4566929133857, 199.03937007874015), (661.4645669291338, 198.85039370078738), (660.4724409448818, 198.66141732283464), (659.4803149606298, 198.4724409448819), (658.488188976378, 198.28346456692913), (657.496062992126, 198.09448818897636), (656.503937007874, 197.90551181102364), (655.511811023622, 197.71653543307087), (654.5196850393701, 197.5275590551181), (653.5275590551181, 197.33858267716533), (652.5354330708661, 197.1496062992126), (651.5433070866142, 196.96062992125985), (650.5511811023622, 196.77165354330708), (649.5590551181102, 196.5826771653543), (648.5669291338583, 196.39370078740157), (647.5748031496064, 196.20472440944883), (646.5826771653543, 196.01574803149606), (645.5905511811025, 195.8267716535433), (644.5984251968504, 195.63779527559058), (643.6062992125984, 195.4488188976378), (642.6141732283464, 195.25984251968504), (641.6220472440945, 195.07086614173227), (640.6299212598426, 194.88188976377955), (639.6377952755905, 194.69291338582678), (638.6456692913387, 194.50393700787401), (637.6535433070866, 194.31496062992125), (636.6614173228346, 194.1259842519685), (635.6692913385828, 193.93700787401576), (634.6771653543307, 193.748031496063), (633.6850393700788, 193.55905511811022), (632.6929133858267, 193.37007874015748), (631.7007874015749, 193.18110236220474), (630.7086614173228, 192.99212598425197), (629.7165354330709, 192.8031496062992), (628.724409448819, 192.61417322834646), (627.7322834645669, 192.42519685039372), (626.740157480315, 192.23622047244095), (625.7480314960629, 192.04724409448818), (624.7559055118111, 191.85826771653544), (623.763779527559, 191.66929133858267), (622.7716535433071, 191.48031496062993), (621.7795275590552, 191.29133858267718), (620.7874015748031, 191.10236220472441), (619.7952755905512, 190.91338582677167), (618.8031496062991, 190.7244094488189), (617.8110236220473, 190.53543307086613), (616.8188976377953, 190.34645669291336), (615.8267716535433, 190.15748031496062), (614.8346456692914, 189.96850393700788), (613.8425196850394, 189.7795275590551), (612.8503937007874, 189.59055118110237), (611.8582677165355, 189.4015748031496), (610.8661417322835, 189.21259842519686), (609.8740157480314, 189.02362204724412), (608.8818897637796, 188.83464566929132), (607.8897637795276, 188.64566929133858), (606.8976377952756, 188.4566929133858), (605.9055118110235, 188.26771653543307), (604.9133858267716, 188.0787401574803), (603.9212598425197, 187.88976377952756), (602.9291338582677, 187.70078740157481), (601.9370078740158, 187.51181102362204), (600.9448818897637, 187.3228346456693), (599.9527559055118, 187.13385826771656), (598.9606299212599, 186.94488188976376), (597.9685039370079, 186.75590551181102), (596.9763779527559, 186.56692913385825), (595.9842519685039, 186.3779527559055), (594.992125984252, 186.18897637795274), (594, 186)]}, {'w': [0.3333333333333333, 0.6666666666666667], 'f': [129, 1], 'states': [(720, 210), (720.0, 210.0), (719.007874015748, 209.81102362204726), (718.0157480314962, 209.6220472440945), (717.0236220472441, 209.43307086614175), (716.0314960629921, 209.244094488189), (715.0393700787401, 209.05511811023624), (714.0472440944882, 208.86614173228344), (713.0551181102362, 208.6771653543307), (712.0629921259842, 208.48818897637796), (711.0708661417323, 208.29921259842519), (710.0787401574804, 208.11023622047244), (709.0866141732284, 207.9212598425197), (708.0944881889764, 207.73228346456693), (707.1023622047244, 207.54330708661416), (706.1102362204724, 207.35433070866142), (705.1181102362204, 207.16535433070865), (704.1259842519686, 206.9763779527559), (703.1338582677165, 206.78740157480314), (702.1417322834645, 206.5984251968504), (701.1496062992127, 206.40944881889766), (700.1574803149607, 206.2204724409449), (699.1653543307086, 206.03149606299212), (698.1732283464567, 205.84251968503938), (697.1811023622047, 205.65354330708664), (696.1889763779527, 205.46456692913387), (695.1968503937009, 205.2755905511811), (694.2047244094488, 205.08661417322833), (693.2125984251968, 204.89763779527556), (692.2204724409448, 204.70866141732282), (691.2283464566929, 204.51968503937007), (690.2362204724409, 204.3307086614173), (689.2440944881889, 204.14173228346456), (688.251968503937, 203.95275590551182), (687.259842519685, 203.76377952755905), (686.2677165354331, 203.57480314960628), (685.275590551181, 203.38582677165354), (684.2834645669292, 203.1968503937008), (683.2913385826772, 203.00787401574803), (682.2992125984251, 202.81889763779526), (681.3070866141732, 202.62992125984252), (680.3149606299213, 202.44094488188978), (679.3228346456692, 202.251968503937), (678.3307086614172, 202.06299212598424), (677.3385826771653, 201.8740157480315), (676.3464566929133, 201.68503937007875), (675.3543307086613, 201.49606299212596), (674.3622047244095, 201.30708661417322), (673.3700787401575, 201.11811023622045), (672.3779527559055, 200.92913385826773), (671.3858267716536, 200.74015748031496), (670.3937007874016, 200.55118110236222), (669.4015748031496, 200.36220472440945), (668.4094488188978, 200.1732283464567), (667.4173228346457, 199.98425196850394), (666.4251968503937, 199.79527559055117), (665.4330708661417, 199.60629921259843), (664.4409448818898, 199.4173228346457), (663.4488188976378, 199.22834645669292), (662.4566929133857, 199.03937007874015), (661.4645669291338, 198.85039370078738), (660.4724409448818, 198.66141732283464), (659.4803149606298, 198.4724409448819), (658.488188976378, 198.28346456692913), (657.496062992126, 198.09448818897636), (656.503937007874, 197.90551181102364), (655.511811023622, 197.71653543307087), (654.5196850393701, 197.5275590551181), (653.5275590551181, 197.33858267716533), (652.5354330708661, 197.1496062992126), (651.5433070866142, 196.96062992125985), (650.5511811023622, 196.77165354330708), (649.5590551181102, 196.5826771653543), (648.5669291338583, 196.39370078740157), (647.5748031496064, 196.20472440944883), (646.5826771653543, 196.01574803149606), (645.5905511811025, 195.8267716535433), (644.5984251968504, 195.63779527559058), (643.6062992125984, 195.4488188976378), (642.6141732283464, 195.25984251968504), (641.6220472440945, 195.07086614173227), (640.6299212598426, 194.88188976377955), (639.6377952755905, 194.69291338582678), (638.6456692913387, 194.50393700787401), (637.6535433070866, 194.31496062992125), (636.6614173228346, 194.1259842519685), (635.6692913385828, 193.93700787401576), (634.6771653543307, 193.748031496063), (633.6850393700788, 193.55905511811022), (632.6929133858267, 193.37007874015748), (631.7007874015749, 193.18110236220474), (630.7086614173228, 192.99212598425197), (629.7165354330709, 192.8031496062992), (628.724409448819, 192.61417322834646), (627.7322834645669, 192.42519685039372), (626.740157480315, 192.23622047244095), (625.7480314960629, 192.04724409448818), (624.7559055118111, 191.85826771653544), (623.763779527559, 191.66929133858267), (622.7716535433071, 191.48031496062993), (621.7795275590552, 191.29133858267718), (620.7874015748031, 191.10236220472441), (619.7952755905512, 190.91338582677167), (618.8031496062991, 190.7244094488189), (617.8110236220473, 190.53543307086613), (616.8188976377953, 190.34645669291336), (615.8267716535433, 190.15748031496062), (614.8346456692914, 189.96850393700788), (613.8425196850394, 189.7795275590551), (612.8503937007874, 189.59055118110237), (611.8582677165355, 189.4015748031496), (610.8661417322835, 189.21259842519686), (609.8740157480314, 189.02362204724412), (608.8818897637796, 188.83464566929132), (607.8897637795276, 188.64566929133858), (606.8976377952756, 188.4566929133858), (605.9055118110235, 188.26771653543307), (604.9133858267716, 188.0787401574803), (603.9212598425197, 187.88976377952756), (602.9291338582677, 187.70078740157481), (601.9370078740158, 187.51181102362204), (600.9448818897637, 187.3228346456693), (599.9527559055118, 187.13385826771656), (598.9606299212599, 186.94488188976376), (597.9685039370079, 186.75590551181102), (596.9763779527559, 186.56692913385825), (595.9842519685039, 186.3779527559055), (594.992125984252, 186.18897637795274), (594, 186)]}, {'w': [0.6666666666666666, 0.33333333333333337], 'f': [129, 1], 'states': [(720, 210), (720.0, 210.0), (719.007874015748, 209.81102362204726), (718.0157480314962, 209.6220472440945), (717.0236220472441, 209.43307086614175), (716.0314960629921, 209.244094488189), (715.0393700787401, 209.05511811023624), (714.0472440944882, 208.86614173228344), (713.0551181102362, 208.6771653543307), (712.0629921259842, 208.48818897637796), (711.0708661417323, 208.29921259842519), (710.0787401574804, 208.11023622047244), (709.0866141732284, 207.9212598425197), (708.0944881889764, 207.73228346456693), (707.1023622047244, 207.54330708661416), (706.1102362204724, 207.35433070866142), (705.1181102362204, 207.16535433070865), (704.1259842519686, 206.9763779527559), (703.1338582677165, 206.78740157480314), (702.1417322834645, 206.5984251968504), (701.1496062992127, 206.40944881889766), (700.1574803149607, 206.2204724409449), (699.1653543307086, 206.03149606299212), (698.1732283464567, 205.84251968503938), (697.1811023622047, 205.65354330708664), (696.1889763779527, 205.46456692913387), (695.1968503937009, 205.2755905511811), (694.2047244094488, 205.08661417322833), (693.2125984251968, 204.89763779527556), (692.2204724409448, 204.70866141732282), (691.2283464566929, 204.51968503937007), (690.2362204724409, 204.3307086614173), (689.2440944881889, 204.14173228346456), (688.251968503937, 203.95275590551182), (687.259842519685, 203.76377952755905), (686.2677165354331, 203.57480314960628), (685.275590551181, 203.38582677165354), (684.2834645669292, 203.1968503937008), (683.2913385826772, 203.00787401574803), (682.2992125984251, 202.81889763779526), (681.3070866141732, 202.62992125984252), (680.3149606299213, 202.44094488188978), (679.3228346456692, 202.251968503937), (678.3307086614172, 202.06299212598424), (677.3385826771653, 201.8740157480315), (676.3464566929133, 201.68503937007875), (675.3543307086613, 201.49606299212596), (674.3622047244095, 201.30708661417322), (673.3700787401575, 201.11811023622045), (672.3779527559055, 200.92913385826773), (671.3858267716536, 200.74015748031496), (670.3937007874016, 200.55118110236222), (669.4015748031496, 200.36220472440945), (668.4094488188978, 200.1732283464567), (667.4173228346457, 199.98425196850394), (666.4251968503937, 199.79527559055117), (665.4330708661417, 199.60629921259843), (664.4409448818898, 199.4173228346457), (663.4488188976378, 199.22834645669292), (662.4566929133857, 199.03937007874015), (661.4645669291338, 198.85039370078738), (660.4724409448818, 198.66141732283464), (659.4803149606298, 198.4724409448819), (658.488188976378, 198.28346456692913), (657.496062992126, 198.09448818897636), (656.503937007874, 197.90551181102364), (655.511811023622, 197.71653543307087), (654.5196850393701, 197.5275590551181), (653.5275590551181, 197.33858267716533), (652.5354330708661, 197.1496062992126), (651.5433070866142, 196.96062992125985), (650.5511811023622, 196.77165354330708), (649.5590551181102, 196.5826771653543), (648.5669291338583, 196.39370078740157), (647.5748031496064, 196.20472440944883), (646.5826771653543, 196.01574803149606), (645.5905511811025, 195.8267716535433), (644.5984251968504, 195.63779527559058), (643.6062992125984, 195.4488188976378), (642.6141732283464, 195.25984251968504), (641.6220472440945, 195.07086614173227), (640.6299212598426, 194.88188976377955), (639.6377952755905, 194.69291338582678), (638.6456692913387, 194.50393700787401), (637.6535433070866, 194.31496062992125), (636.6614173228346, 194.1259842519685), (635.6692913385828, 193.93700787401576), (634.6771653543307, 193.748031496063), (633.6850393700788, 193.55905511811022), (632.6929133858267, 193.37007874015748), (631.7007874015749, 193.18110236220474), (630.7086614173228, 192.99212598425197), (629.7165354330709, 192.8031496062992), (628.724409448819, 192.61417322834646), (627.7322834645669, 192.42519685039372), (626.740157480315, 192.23622047244095), (625.7480314960629, 192.04724409448818), (624.7559055118111, 191.85826771653544), (623.763779527559, 191.66929133858267), (622.7716535433071, 191.48031496062993), (621.7795275590552, 191.29133858267718), (620.7874015748031, 191.10236220472441), (619.7952755905512, 190.91338582677167), (618.8031496062991, 190.7244094488189), (617.8110236220473, 190.53543307086613), (616.8188976377953, 190.34645669291336), (615.8267716535433, 190.15748031496062), (614.8346456692914, 189.96850393700788), (613.8425196850394, 189.7795275590551), (612.8503937007874, 189.59055118110237), (611.8582677165355, 189.4015748031496), (610.8661417322835, 189.21259842519686), (609.8740157480314, 189.02362204724412), (608.8818897637796, 188.83464566929132), (607.8897637795276, 188.64566929133858), (606.8976377952756, 188.4566929133858), (605.9055118110235, 188.26771653543307), (604.9133858267716, 188.0787401574803), (603.9212598425197, 187.88976377952756), (602.9291338582677, 187.70078740157481), (601.9370078740158, 187.51181102362204), (600.9448818897637, 187.3228346456693), (599.9527559055118, 187.13385826771656), (598.9606299212599, 186.94488188976376), (597.9685039370079, 186.75590551181102), (596.9763779527559, 186.56692913385825), (595.9842519685039, 186.3779527559055), (594.992125984252, 186.18897637795274), (594, 186)]}, {'w': [1.0, 0.0], 'f': [129, 1], 'states': [(720, 210), (720.0, 210.0), (719.007874015748, 209.81102362204726), (718.0157480314962, 209.6220472440945), (717.0236220472441, 209.43307086614175), (716.0314960629921, 209.244094488189), (715.0393700787401, 209.05511811023624), (714.0472440944882, 208.86614173228344), (713.0551181102362, 208.6771653543307), (712.0629921259842, 208.48818897637796), (711.0708661417323, 208.29921259842519), (710.0787401574804, 208.11023622047244), (709.0866141732284, 207.9212598425197), (708.0944881889764, 207.73228346456693), (707.1023622047244, 207.54330708661416), (706.1102362204724, 207.35433070866142), (705.1181102362204, 207.16535433070865), (704.1259842519686, 206.9763779527559), (703.1338582677165, 206.78740157480314), (702.1417322834645, 206.5984251968504), (701.1496062992127, 206.40944881889766), (700.1574803149607, 206.2204724409449), (699.1653543307086, 206.03149606299212), (698.1732283464567, 205.84251968503938), (697.1811023622047, 205.65354330708664), (696.1889763779527, 205.46456692913387), (695.1968503937009, 205.2755905511811), (694.2047244094488, 205.08661417322833), (693.2125984251968, 204.89763779527556), (692.2204724409448, 204.70866141732282), (691.2283464566929, 204.51968503937007), (690.2362204724409, 204.3307086614173), (689.2440944881889, 204.14173228346456), (688.251968503937, 203.95275590551182), (687.259842519685, 203.76377952755905), (686.2677165354331, 203.57480314960628), (685.275590551181, 203.38582677165354), (684.2834645669292, 203.1968503937008), (683.2913385826772, 203.00787401574803), (682.2992125984251, 202.81889763779526), (681.3070866141732, 202.62992125984252), (680.3149606299213, 202.44094488188978), (679.3228346456692, 202.251968503937), (678.3307086614172, 202.06299212598424), (677.3385826771653, 201.8740157480315), (676.3464566929133, 201.68503937007875), (675.3543307086613, 201.49606299212596), (674.3622047244095, 201.30708661417322), (673.3700787401575, 201.11811023622045), (672.3779527559055, 200.92913385826773), (671.3858267716536, 200.74015748031496), (670.3937007874016, 200.55118110236222), (669.4015748031496, 200.36220472440945), (668.4094488188978, 200.1732283464567), (667.4173228346457, 199.98425196850394), (666.4251968503937, 199.79527559055117), (665.4330708661417, 199.60629921259843), (664.4409448818898, 199.4173228346457), (663.4488188976378, 199.22834645669292), (662.4566929133857, 199.03937007874015), (661.4645669291338, 198.85039370078738), (660.4724409448818, 198.66141732283464), (659.4803149606298, 198.4724409448819), (658.488188976378, 198.28346456692913), (657.496062992126, 198.09448818897636), (656.503937007874, 197.90551181102364), (655.511811023622, 197.71653543307087), (654.5196850393701, 197.5275590551181), (653.5275590551181, 197.33858267716533), (652.5354330708661, 197.1496062992126), (651.5433070866142, 196.96062992125985), (650.5511811023622, 196.77165354330708), (649.5590551181102, 196.5826771653543), (648.5669291338583, 196.39370078740157), (647.5748031496064, 196.20472440944883), (646.5826771653543, 196.01574803149606), (645.5905511811025, 195.8267716535433), (644.5984251968504, 195.63779527559058), (643.6062992125984, 195.4488188976378), (642.6141732283464, 195.25984251968504), (641.6220472440945, 195.07086614173227), (640.6299212598426, 194.88188976377955), (639.6377952755905, 194.69291338582678), (638.6456692913387, 194.50393700787401), (637.6535433070866, 194.31496062992125), (636.6614173228346, 194.1259842519685), (635.6692913385828, 193.93700787401576), (634.6771653543307, 193.748031496063), (633.6850393700788, 193.55905511811022), (632.6929133858267, 193.37007874015748), (631.7007874015749, 193.18110236220474), (630.7086614173228, 192.99212598425197), (629.7165354330709, 192.8031496062992), (628.724409448819, 192.61417322834646), (627.7322834645669, 192.42519685039372), (626.740157480315, 192.23622047244095), (625.7480314960629, 192.04724409448818), (624.7559055118111, 191.85826771653544), (623.763779527559, 191.66929133858267), (622.7716535433071, 191.48031496062993), (621.7795275590552, 191.29133858267718), (620.7874015748031, 191.10236220472441), (619.7952755905512, 190.91338582677167), (618.8031496062991, 190.7244094488189), (617.8110236220473, 190.53543307086613), (616.8188976377953, 190.34645669291336), (615.8267716535433, 190.15748031496062), (614.8346456692914, 189.96850393700788), (613.8425196850394, 189.7795275590551), (612.8503937007874, 189.59055118110237), (611.8582677165355, 189.4015748031496), (610.8661417322835, 189.21259842519686), (609.8740157480314, 189.02362204724412), (608.8818897637796, 188.83464566929132), (607.8897637795276, 188.64566929133858), (606.8976377952756, 188.4566929133858), (605.9055118110235, 188.26771653543307), (604.9133858267716, 188.0787401574803), (603.9212598425197, 187.88976377952756), (602.9291338582677, 187.70078740157481), (601.9370078740158, 187.51181102362204), (600.9448818897637, 187.3228346456693), (599.9527559055118, 187.13385826771656), (598.9606299212599, 186.94488188976376), (597.9685039370079, 186.75590551181102), (596.9763779527559, 186.56692913385825), (595.9842519685039, 186.3779527559055), (594.992125984252, 186.18897637795274), (594, 186)]}]"
